date,flag,vessels_fishing,fishing_hours
2013-08-13,PAN,2,25.8413888889
2013-08-14,PAN,2,22.8375
2013-08-15,PAN,1,10.8954166667
2013-08-17,PAN,1,6.28944444444
2013-08-18,PAN,1,5.27652777778
2013-08-19,PAN,2,6.46402777778
2013-08-20,PAN,1,4.54875
2013-08-21,PAN,1,2.43722222222
2013-08-22,PAN,1,8.76930555556
2013-08-23,PAN,2,19.0780555556
2013-08-24,PAN,2,25.2991666667
2013-08-25,PAN,2,28.4352777778
2013-08-26,PAN,2,10.6
2013-08-27,PAN,1,13.4033333333
2013-08-29,PAN,1,9.84416666667
2013-08-31,PAN,1,11.3461111111
2013-09-01,PAN,1,2.65138888889
2013-09-02,PAN,1,18.7575
2013-09-03,PAN,2,14.1015277778
2013-09-05,PAN,1,11.8629166667
2013-09-06,PAN,1,3.85986111111
2013-09-07,PAN,1,24.5645833333
2013-09-08,PAN,2,17.0723611111
2013-09-09,PAN,2,15.0484722222
2013-09-10,PAN,3,26.5909722222
2013-09-11,PAN,2,34.9004166667
2013-09-12,PAN,3,31.1233333333
2013-09-13,PAN,3,8.02666666667
2013-09-15,PAN,2,6.81736111111
2013-09-17,PAN,2,6.38736111111
2013-09-18,PAN,2,14.28875
2013-09-19,PAN,1,23.4515277778
2013-09-20,PAN,2,29.8345833333
2013-09-21,PAN,2,29.5894444444
2013-09-22,PAN,1,19.8133333333
2013-09-23,PAN,1,2.62180555556
2013-09-29,PAN,1,0.932222222222
2013-10-01,PAN,1,3.755
2013-10-02,PAN,2,10.5986111111
2013-10-06,PAN,1,12.6072222222
2013-10-07,PAN,1,2.76486111111
2013-10-08,PAN,1,11.9122222222
2013-10-09,PAN,1,20.19625
2013-10-10,PAN,1,21.7147222222
2013-10-11,PAN,2,35.05125
2013-10-12,PAN,3,36.8877777778
2013-10-13,PAN,1,20.2008333333
2013-10-14,PAN,2,20.59375
2013-10-15,PAN,2,42.6884722222
2013-10-16,PAN,2,18.7013888889
2013-10-17,PAN,2,30.7838888889
2013-10-18,PAN,4,47.1444444444
2013-10-19,PAN,2,20.7936111111
2013-10-20,PAN,2,23.2326388889
2013-10-21,PAN,1,27.1055555556
2013-10-22,PAN,1,18.9204166667
2013-10-23,PAN,2,23.2554166667
2013-10-24,PAN,2,21.7113888889
2013-10-25,PAN,3,42.4979166667
2013-10-26,PAN,3,42.37125
2013-10-27,PAN,2,12.2359722222
2013-10-28,PAN,3,30.8584722222
2013-10-29,PAN,2,15.4456944444
2013-10-30,PAN,4,27.1218055556
2013-10-31,PAN,3,29.7377777778
2013-11-01,PAN,3,32.2909722222
2013-11-02,PAN,3,28.7765277778
2013-11-03,PAN,2,8.97402777778
2013-11-04,PAN,3,48.0395833333
2013-11-05,PAN,3,49.4188888889
2013-11-06,PAN,2,33.6919444444
2013-11-07,PAN,1,5.71944444444
2013-11-09,PAN,2,12.9870833333
2013-11-10,PAN,1,5.36222222222
2013-11-11,PAN,1,20.0327777778
2013-11-12,PAN,2,6.66847222222
2013-11-13,PAN,1,4.21694444444
2013-11-15,PAN,1,3.79319444444
2013-11-16,PAN,1,3.995
2013-11-17,PAN,1,10.2363888889
2013-11-18,PAN,1,0.92625
2013-11-25,PAN,1,1.59416666667
2013-11-27,PAN,1,1.81583333333
2013-11-28,PAN,1,11.5256944444
2013-11-29,PAN,1,29.0808333333
2013-11-30,PAN,2,35.2722222222
2013-12-01,PAN,2,29.1440277778
2013-12-02,PAN,2,55.2669444444
2013-12-03,PAN,2,23.5540277778
2013-12-04,PAN,2,14.7765277778
2013-12-05,PAN,2,34.9301388889
2013-12-06,PAN,3,16.4669444444
2013-12-07,PAN,2,3.95902777778
2013-12-08,PAN,2,24.7029166667
2013-12-09,PAN,3,6.35041666667
2013-12-10,PAN,2,24.1865277778
2013-12-11,PAN,2,26.6605555556
2013-12-12,PAN,1,8.06944444444
2013-12-13,PAN,1,11.3288888889
2013-12-14,PAN,2,11.86625
2013-12-17,PAN,2,3.47736111111
2013-12-18,PAN,2,5.96236111111
2013-12-19,PAN,1,4.69875
2013-12-22,PAN,1,2.64888888889
2013-12-24,PAN,1,0.269305555556
2014-01-16,PAN,1,1.54194444444
2014-01-17,PAN,1,2.465
2014-01-18,PAN,2,16.0758333333
2014-01-19,PAN,3,14.8055555556
2014-01-20,PAN,1,9.11694444444
2014-01-23,PAN,1,2.15416666667
2014-01-24,PAN,2,17.6170833333
2014-01-25,PAN,2,6.09555555556
2014-01-26,PAN,3,10.0706944444
2014-01-27,PAN,1,6.10027777778
2014-01-28,PAN,1,12.7820833333
2014-01-29,PAN,2,11.7786111111
2014-01-30,PAN,2,11.4779166667
2014-01-31,PAN,2,12.6281944444
2014-02-01,PAN,1,3.81319444444
2014-02-02,PAN,2,12.9652777778
2014-02-03,PAN,2,7.48513888889
2014-02-04,PAN,1,7.00013888889
2014-02-05,PAN,2,26.9720833333
2014-02-06,PAN,2,16.8080555556
2014-02-07,PAN,3,9.94930555556
2014-02-08,PAN,2,5.70680555556
2014-02-09,PAN,2,26.2934722222
2014-02-10,PAN,1,8.13472222222
2014-02-11,PAN,1,9.79194444444
2014-02-12,PAN,2,5.4775
2014-02-16,PAN,1,1.33847222222
2014-02-18,PAN,3,9.18611111111
2014-02-19,PAN,3,23.9402777778
2014-02-20,PAN,2,21.9566666667
2014-02-21,PAN,2,27.6738888889
2014-02-22,PAN,2,28.6690277778
2014-02-23,PAN,1,4.52527777778
2014-02-24,PAN,1,8.63291666667
2014-02-25,PAN,2,29.7581944444
2014-02-26,PAN,3,35.25
2014-02-27,PAN,1,23.485
2014-02-28,PAN,2,23.575
2014-03-01,PAN,1,24.4306944444
2014-03-02,PAN,1,18.7245833333
2014-03-03,PAN,1,24.5151388889
2014-03-04,PAN,2,25.4575
2014-03-05,PAN,3,38.0773611111
2014-03-06,PAN,2,33.3552777778
2014-03-07,PAN,4,39.1686111111
2014-03-08,PAN,4,60.8404166667
2014-03-09,PAN,3,38.6161111111
2014-03-10,PAN,2,47.8293055556
2014-03-11,PAN,2,46.4584722222
2014-03-12,PAN,4,59.3534722222
2014-03-13,PAN,4,66.7051388889
2014-03-14,PAN,4,54.1268055556
2014-03-15,PAN,3,43.6543055556
2014-03-16,PAN,3,71.1173611111
2014-03-17,PAN,3,68.1816666667
2014-03-18,PAN,3,48.1126388889
2014-03-19,PAN,4,52.6879166667
2014-03-20,PAN,3,35.3816666667
2014-03-21,PAN,3,23.8973611111
2014-03-22,PAN,3,27.0681944444
2014-03-23,PAN,1,17.2220833333
2014-03-25,PAN,1,12.9183333333
2014-03-26,PAN,1,9.12986111111
2014-03-27,PAN,1,7.79402777778
2014-03-29,PAN,2,13.6770833333
2014-03-30,PAN,1,13.42875
2014-03-31,PAN,1,7.69166666667
2014-04-02,PAN,1,7.28333333333
2014-04-07,PAN,1,0.490277777778
2014-04-09,PAN,1,14.0705555556
2014-04-19,PAN,2,34.3013888889
2014-04-20,PAN,2,30.8829166667
2014-04-21,PAN,2,26.8725
2014-04-22,PAN,2,17.8334722222
2014-04-23,PAN,2,17.0891666667
2014-04-24,PAN,1,8.22777777778
2014-04-25,PAN,1,2.49875
2014-04-27,PAN,2,6.75930555556
2014-05-01,PAN,1,8.60166666667
2014-05-02,PAN,2,5.65569444444
2014-05-03,PAN,1,16.6040277778
2014-05-04,PAN,1,4.29041666667
2014-05-05,PAN,2,20.7956944444
2014-05-06,PAN,1,27.9195833333
2014-05-07,PAN,1,1.77236111111
2014-05-08,PAN,1,1.15541666667
2014-05-12,PAN,1,22.3744444444
2014-05-13,PAN,1,26.5341666667
2014-05-14,PAN,2,13.1951388889
2014-05-15,PAN,3,9.83861111111
2014-05-16,PAN,1,0.96375
2014-05-17,PAN,3,13.9838888889
2014-05-18,PAN,1,15.24125
2014-05-22,PAN,2,6.98319444444
2014-05-23,PAN,1,9.03708333333
2014-05-24,PAN,2,8.92444444444
2014-05-25,PAN,1,4.68069444444
2014-05-27,PAN,1,1.73916666667
2014-05-28,PAN,2,6.19458333333
2014-05-29,PAN,3,24.5669444444
2014-05-31,PAN,1,6.82694444444
2014-06-01,PAN,2,27.0845833333
2014-06-02,PAN,2,18.5915277778
2014-06-03,PAN,2,9.12763888889
2014-06-04,PAN,1,0.916805555556
2014-06-06,PAN,2,9.19958333333
2014-06-07,PAN,1,7.85277777778
2014-06-08,PAN,1,23.7263888889
2014-06-09,PAN,2,24.5951388889
2014-06-10,PAN,2,22.1968055556
2014-06-11,PAN,2,14.1145833333
2014-06-12,PAN,3,15.5416666667
2014-06-13,PAN,2,28.2566666667
2014-06-14,PAN,1,23.5918055556
2014-06-15,PAN,1,23.6415277778
2014-06-16,PAN,1,24.5779166667
2014-06-17,PAN,2,26.8101388889
2014-06-18,PAN,2,37.3991666667
2014-06-19,PAN,2,37.4041666667
2014-06-20,PAN,2,21.4777777778
2014-06-21,PAN,2,20.4333333333
2014-06-22,PAN,2,34.0022222222
2014-06-23,PAN,2,15.49375
2014-06-24,PAN,1,7.84097222222
2014-06-25,PAN,1,7.69472222222
2014-06-26,PAN,1,4.59013888889
2014-06-27,PAN,1,14.0301388889
2014-06-28,PAN,2,9.12611111111
2014-06-29,PAN,4,18.60125
2014-06-30,PAN,3,15.6975
2014-07-01,PAN,2,15.0383333333
2014-07-02,PAN,4,30.6754166667
2014-07-03,PAN,2,33.8109722222
2014-07-04,PAN,3,30.6543055556
2014-07-05,PAN,2,6.80097222222
2014-07-06,PAN,1,0.11375
2014-07-07,PAN,4,8.99958333333
2014-07-08,PAN,2,16.3904166667
2014-07-09,PAN,1,3.69861111111
2014-07-10,PAN,1,2.7625
2014-07-12,PAN,2,9.25930555556
2014-07-13,PAN,3,11.5873611111
2014-07-15,PAN,4,10.4715277778
2014-07-16,PAN,4,14.0436111111
2014-07-18,PAN,2,10.0252777778
2014-07-19,PAN,1,4.07375
2014-07-21,PAN,1,1.39736111111
2014-07-22,PAN,1,9.58777777778
2014-07-23,PAN,2,12.7541666667
2014-07-24,PAN,1,11.2647222222
2014-07-25,PAN,2,17.4308333333
2014-07-28,PAN,1,0.822222222222
2014-08-07,PAN,1,9.07458333333
2014-08-09,PAN,1,7.95888888889
2014-08-10,PAN,1,13.665
2014-08-11,PAN,1,6.29847222222
2014-08-12,PAN,2,14.5540277778
2014-08-13,PAN,1,17.15375
2014-08-14,PAN,1,3.64722222222
2014-08-15,PAN,3,27.8263888889
2014-08-16,PAN,2,4.06930555556
2014-08-17,PAN,2,6.54361111111
2014-08-18,PAN,2,12.0827777778
2014-08-19,PAN,1,7.08638888889
2014-08-20,PAN,1,6.89125
2014-08-22,PAN,3,20.5093055556
2014-08-23,PAN,3,47.3838888889
2014-08-24,PAN,3,62.0809722222
2014-08-25,PAN,3,47.1930555556
2014-08-26,PAN,3,21.6090277778
2014-08-27,PAN,2,28.1205555556
2014-08-28,PAN,3,39.8368055556
2014-08-29,PAN,2,30.8838888889
2014-08-30,PAN,2,22.2104166667
2014-08-31,PAN,3,18.6145833333
2014-09-01,PAN,3,21.2172222222
2014-09-02,PAN,4,14.3443055556
2014-09-03,PAN,4,33.1790277778
2014-09-04,PAN,4,18.4097222222
2014-09-05,PAN,3,36.41125
2014-09-06,PAN,4,30.32
2014-09-07,PAN,3,35.1380555556
2014-09-08,PAN,1,1.74527777778
2014-09-09,PAN,2,5.27180555556
2014-09-10,PAN,3,30.6623611111
2014-09-11,PAN,2,27.7252777778
2014-09-12,PAN,2,11.3068055556
2014-09-13,PAN,1,5.61555555556
2014-09-14,PAN,3,30.9766666667
2014-09-15,PAN,3,15.6748611111
2014-09-16,PAN,2,18.2925
2014-09-17,PAN,3,13.25625
2014-09-18,PAN,2,5.23916666667
2014-09-19,PAN,2,10.5191666667
2014-09-20,PAN,2,3.81763888889
2014-09-21,PAN,1,8.78138888889
2014-09-22,PAN,1,0.725138888889
2014-09-23,PAN,2,11.2997222222
2014-09-24,PAN,1,6.09541666667
2014-09-27,PAN,1,7.31944444444
2014-09-28,PAN,2,26.225
2014-09-29,PAN,1,12.6498611111
2014-09-30,PAN,1,7.58111111111
2014-10-01,PAN,2,11.6690277778
2014-10-02,PAN,4,18.6491666667
2014-10-03,PAN,5,56.3959722222
2014-10-04,PAN,4,47.7776388889
2014-10-05,PAN,3,18.6751388889
2014-10-06,PAN,4,42.045
2014-10-07,PAN,1,24.0748611111
2014-10-08,PAN,2,3.18111111111
2014-10-09,PAN,1,0.545972222222
2014-10-10,PAN,3,16.1744444444
2014-10-11,PAN,4,31.6325
2014-10-12,PAN,4,57.7770833333
2014-10-13,PAN,4,52.9663888889
2014-10-14,PAN,2,14.1108333333
2014-10-15,PAN,3,25.6308333333
2014-10-16,PAN,4,51.2848611111
2014-10-17,PAN,4,48.0043055556
2014-10-18,PAN,3,37.4433333333
2014-10-19,PAN,3,45.7915277778
2014-10-20,PAN,3,27.4206944444
2014-10-21,PAN,3,42.1877777778
2014-10-22,PAN,2,36.1061111111
2014-10-23,PAN,4,43.0073611111
2014-10-24,PAN,4,45.5133333333
2014-10-25,PAN,5,23.4475
2014-10-26,PAN,6,47.62
2014-10-27,PAN,4,41.9084722222
2014-10-28,PAN,4,57.0930555556
2014-10-29,PAN,5,63.4791666667
2014-10-30,PAN,6,46.0559722222
2014-10-31,PAN,4,84.2236111111
2014-11-01,PAN,4,64.4473611111
2014-11-02,PAN,5,44.3344444444
2014-11-03,PAN,5,61.9788888889
2014-11-04,PAN,5,59.7329166667
2014-11-05,PAN,4,77.4363888889
2014-11-06,PAN,4,65.9848611111
2014-11-07,PAN,4,35.7531944444
2014-11-08,PAN,3,23.7240277778
2014-11-09,PAN,1,0.978333333333
2014-11-10,PAN,3,14.3418055556
2014-11-11,PAN,4,39.265
2014-11-12,PAN,4,20.9970833333
2014-11-13,PAN,4,27.2445833333
2014-11-14,PAN,2,12.0559722222
2014-11-15,PAN,5,29.36625
2014-11-16,PAN,5,49.4376388889
2014-11-17,PAN,3,47.7851388889
2014-11-18,PAN,2,34.3373611111
2014-11-19,PAN,2,43.6345833333
2014-11-20,PAN,2,30.6155555556
2014-11-21,PAN,3,33.1865277778
2014-11-22,PAN,2,29.4594444444
2014-11-23,PAN,3,53.5181944444
2014-11-24,PAN,3,12.7261111111
2014-11-25,PAN,3,27.3261111111
2014-11-26,PAN,3,53.3736111111
2014-11-27,PAN,3,45.5393055556
2014-11-28,PAN,3,19.3520833333
2014-11-29,PAN,1,23.7394444444
2014-11-30,PAN,2,14.3872222222
2014-12-01,PAN,1,11.6101388889
2014-12-02,PAN,2,24.6106944444
2014-12-03,PAN,2,18.3220833333
2014-12-04,PAN,2,11.6556944444
2014-12-06,PAN,2,20.9627777778
2014-12-07,PAN,2,15.9195833333
2014-12-09,PAN,1,7.79763888889
2014-12-10,PAN,1,14.5784722222
2014-12-11,PAN,1,16.7883333333
2014-12-12,PAN,1,12.0686111111
2014-12-13,PAN,1,2.73791666667
2014-12-14,PAN,1,14.3938888889
2014-12-15,PAN,2,23.4718055556
2014-12-16,PAN,1,9.40861111111
2014-12-22,PAN,1,0.192361111111
2014-12-26,PAN,1,3.49791666667
2014-12-28,PAN,1,20.4497222222
2014-12-29,PAN,1,9.43888888889
2014-12-30,PAN,1,4.86375
2014-12-31,PAN,1,4.58680555556
2015-01-03,PAN,1,0.742222222222
2015-01-04,PAN,1,7.57597222222
2015-01-05,PAN,1,8.1
2015-01-06,PAN,1,4.59805555556
2015-01-08,PAN,1,10.3020833333
2015-01-10,PAN,2,11.7684722222
2015-01-11,PAN,1,15.8241666667
2015-01-12,PAN,2,31.2656944444
2015-01-13,PAN,2,22.1702777778
2015-01-14,PAN,1,10.0069444444
2015-01-15,PAN,1,15.7584722222
2015-01-17,PAN,1,0.637916666667
2015-01-19,PAN,1,10.3690277778
2015-01-20,PAN,2,16.0194444444
2015-01-21,PAN,2,20.4840277778
2015-01-22,PAN,3,30.6923611111
2015-01-23,PAN,4,32.9263888889
2015-01-24,PAN,4,71.3113888889
2015-01-25,PAN,4,58.9680555556
2015-01-26,PAN,6,64.2380555556
2015-01-27,PAN,6,59.2222222222
2015-01-28,PAN,6,87.7698611111
2015-01-29,PAN,5,67.2901388889
2015-01-30,PAN,5,32.3418055556
2015-01-31,PAN,5,64.7397222222
2015-02-01,PAN,6,59.1411111111
2015-02-02,PAN,6,76.7591666667
2015-02-03,PAN,4,35.1061111111
2015-02-04,PAN,4,38.8122222222
2015-02-05,PAN,3,40.6480555556
2015-02-06,PAN,5,52.0168055556
2015-02-07,PAN,4,37.0827777778
2015-02-08,PAN,4,76.8409722222
2015-02-09,PAN,4,37.6430555556
2015-02-10,PAN,5,47.0422222222
2015-02-11,PAN,5,64.3570833333
2015-02-12,PAN,5,56.9180555556
2015-02-13,PAN,5,36.0097222222
2015-02-14,PAN,4,29.2398611111
2015-02-15,PAN,3,17.6177777778
2015-02-16,PAN,3,29.0575
2015-02-17,PAN,4,62.4947222222
2015-02-18,PAN,5,61.5466666667
2015-02-19,PAN,3,42.7277777778
2015-02-20,PAN,4,42.6488888889
2015-02-21,PAN,4,42.0638888889
2015-02-22,PAN,5,45.5623611111
2015-02-23,PAN,4,43.6623611111
2015-02-24,PAN,4,42.2426388889
2015-02-25,PAN,6,43.4034722222
2015-02-26,PAN,6,72.10625
2015-02-27,PAN,6,52.2294444444
2015-02-28,PAN,5,35.8236111111
2015-03-01,PAN,5,31.9484722222
2015-03-02,PAN,4,20.6355555556
2015-03-03,PAN,4,30.8884722222
2015-03-04,PAN,4,22.9369444444
2015-03-05,PAN,3,27.4636111111
2015-03-06,PAN,4,48.1529166667
2015-03-07,PAN,4,50.5188888889
2015-03-08,PAN,6,57.3644444444
2015-03-09,PAN,5,53.4373611111
2015-03-10,PAN,5,69.295
2015-03-11,PAN,6,53.1038888889
2015-03-12,PAN,5,54.8876388889
2015-03-13,PAN,6,65.8809722222
2015-03-14,PAN,4,36.5318055556
2015-03-15,PAN,5,31.5972222222
2015-03-16,PAN,2,26.9161111111
2015-03-17,PAN,3,31.4615277778
2015-03-18,PAN,3,20.3715277778
2015-03-19,PAN,3,13.5811111111
2015-03-20,PAN,2,27.23125
2015-03-21,PAN,1,10.7058333333
2015-03-22,PAN,2,20.1816666667
2015-03-23,PAN,1,11.1498611111
2015-03-24,PAN,1,5.07916666667
2015-03-25,PAN,1,5.78763888889
2015-03-26,PAN,1,6.88333333333
2015-03-27,PAN,1,8.61152777778
2015-03-28,PAN,1,18.9406944444
2015-03-29,PAN,1,11.0809722222
2015-03-30,PAN,2,26.1651388889
2015-03-31,PAN,2,23.53875
2015-04-01,PAN,3,29.4809722222
2015-04-02,PAN,4,28.3154166667
2015-04-03,PAN,2,13.2009722222
2015-04-04,PAN,3,24.85375
2015-04-05,PAN,5,33.4318055556
2015-04-06,PAN,3,24.8483333333
2015-04-07,PAN,5,27.0588888889
2015-04-08,PAN,5,30.58
2015-04-09,PAN,3,23.9076388889
2015-04-10,PAN,4,41.3629166667
2015-04-11,PAN,6,107.048055556
2015-04-12,PAN,5,81.05
2015-04-13,PAN,5,64.5981944444
2015-04-14,PAN,6,85.0388888889
2015-04-15,PAN,7,63.9009722222
2015-04-16,PAN,4,55.2522222222
2015-04-17,PAN,4,36.8516666667
2015-04-18,PAN,4,40.3958333333
2015-04-19,PAN,3,31.90375
2015-04-20,PAN,4,42.9652777778
2015-04-21,PAN,4,41.3354166667
2015-04-22,PAN,4,46.0740277778
2015-04-23,PAN,3,28.4783333333
2015-04-24,PAN,5,54.8936111111
2015-04-25,PAN,4,66.9775
2015-04-26,PAN,4,27.8681944444
2015-04-27,PAN,6,43.6372222222
2015-04-28,PAN,3,7.25458333333
2015-04-29,PAN,2,3.74138888889
2015-04-30,PAN,3,16.4448611111
2015-05-01,PAN,3,9.30388888889
2015-05-02,PAN,3,39.1776388889
2015-05-03,PAN,4,62.3222222222
2015-05-04,PAN,4,58.7023611111
2015-05-05,PAN,4,64.3534722222
2015-05-06,PAN,4,37.1897222222
2015-05-07,PAN,4,46.2723611111
2015-05-08,PAN,3,30.0120833333
2015-05-09,PAN,4,53.4809722222
2015-05-10,PAN,4,31.7934722222
2015-05-11,PAN,4,33.4848611111
2015-05-12,PAN,4,24.96625
2015-05-13,PAN,3,27.4622222222
2015-05-14,PAN,3,42.6777777778
2015-05-15,PAN,3,41.6220833333
2015-05-16,PAN,4,37.2520833333
2015-05-17,PAN,4,55.3625
2015-05-18,PAN,5,53.7130555556
2015-05-19,PAN,5,25.1256944444
2015-05-20,PAN,4,46.9716666667
2015-05-21,PAN,3,45.2426388889
2015-05-22,PAN,4,44.5027777778
2015-05-23,PAN,4,50.8048611111
2015-05-24,PAN,4,36.0904166667
2015-05-25,PAN,4,40.2354166667
2015-05-26,PAN,4,46.5875
2015-05-27,PAN,3,29.4018055556
2015-05-28,PAN,4,37.5225
2015-05-29,PAN,2,21.0015277778
2015-05-30,PAN,2,20.6448611111
2015-05-31,PAN,3,28.5991666667
2015-06-01,PAN,5,42.4306944444
2015-06-02,PAN,4,29.9502777778
2015-06-03,PAN,4,42.0730555556
2015-06-04,PAN,3,13.9013888889
2015-06-05,PAN,5,39.0633333333
2015-06-06,PAN,7,71.5630555556
2015-06-07,PAN,6,79.2304166667
2015-06-08,PAN,6,69.5398611111
2015-06-09,PAN,7,85.6548611111
2015-06-10,PAN,7,76.2586111111
2015-06-11,PAN,7,107.697361111
2015-06-12,PAN,4,78.3331944444
2015-06-13,PAN,4,73.3658333333
2015-06-14,PAN,5,53.8316666667
2015-06-15,PAN,4,51.2544444444
2015-06-16,PAN,4,57.0333333333
2015-06-17,PAN,4,40.0427777778
2015-06-18,PAN,3,40.98375
2015-06-19,PAN,4,19.9376388889
2015-06-20,PAN,4,31.47375
2015-06-21,PAN,3,42.5222222222
2015-06-22,PAN,3,38.2783333333
2015-06-23,PAN,6,75.9509722222
2015-06-24,PAN,7,50.0719444444
2015-06-25,PAN,7,96.3769444444
2015-06-26,PAN,7,82.3936111111
2015-06-27,PAN,7,76.9775
2015-06-28,PAN,6,93.7625
2015-06-29,PAN,7,70.2106944444
2015-06-30,PAN,5,65.6616666667
2015-07-01,PAN,3,63.9748611111
2015-07-02,PAN,4,75.0911111111
2015-07-03,PAN,5,76.56625
2015-07-04,PAN,6,68.4323611111
2015-07-05,PAN,7,98.3940277778
2015-07-06,PAN,6,90.8315277778
2015-07-07,PAN,8,115.455694444
2015-07-08,PAN,7,85.1952777778
2015-07-09,PAN,4,57.9709722222
2015-07-10,PAN,6,57.7097222222
2015-07-11,PAN,6,51.8075
2015-07-12,PAN,6,37.5136111111
2015-07-13,PAN,7,85.16
2015-07-14,PAN,9,90.2905555556
2015-07-15,PAN,8,123.741388889
2015-07-16,PAN,9,128.395972222
2015-07-17,PAN,7,98.4938888889
2015-07-18,PAN,6,93.0155555556
2015-07-19,PAN,5,54.6790277778
2015-07-20,PAN,5,73.9736111111
2015-07-21,PAN,6,65.8825
2015-07-22,PAN,7,110.135972222
2015-07-23,PAN,6,76.6473611111
2015-07-24,PAN,7,82.2179166667
2015-07-25,PAN,7,79.6666666667
2015-07-26,PAN,6,91.8926388889
2015-07-27,PAN,5,55.6340277778
2015-07-28,PAN,3,29.4601388889
2015-07-30,PAN,2,2.58861111111
2015-07-31,PAN,1,2.74861111111
2015-08-01,PAN,1,0.3475
2015-08-04,PAN,1,7.98291666667
2015-08-06,PAN,1,16.1141666667
2015-08-07,PAN,1,32.8716666667
2015-08-08,PAN,1,7.11125
2015-08-09,PAN,1,7.87194444444
2015-08-16,PAN,1,8.81930555556
2015-08-17,PAN,1,0.13375
2015-08-18,PAN,1,6.51805555556
2015-08-19,PAN,1,6.84097222222
2015-08-22,PAN,1,1.53597222222
2015-08-23,PAN,1,24.3286111111
2015-08-24,PAN,1,28.2731944444
2015-08-25,PAN,1,23.3694444444
2015-08-26,PAN,1,7.06875
2015-08-28,PAN,1,9.35652777778
2015-08-29,PAN,2,21.6759722222
2015-08-30,PAN,1,26.0931944444
2015-08-31,PAN,1,25.0947222222
2015-09-01,PAN,1,20.29375
2015-09-02,PAN,1,15.25875
2015-09-03,PAN,1,14.9216666667
2015-09-04,PAN,1,6.625
2015-09-05,PAN,1,13.1806944444
2015-09-06,PAN,1,12.1643055556
2015-09-08,PAN,1,5.39791666667
2015-09-09,PAN,1,24.61375
2015-09-10,PAN,1,16.4795833333
2015-09-11,PAN,1,13.12875
2015-09-12,PAN,1,24.8397222222
2015-09-13,PAN,1,20.5234722222
2015-09-14,PAN,1,13.8302777778
2015-09-15,PAN,1,12.3304166667
2015-09-17,PAN,1,0.576527777778
2015-09-18,PAN,1,7.98277777778
2015-09-19,PAN,1,2.02333333333
2015-09-20,PAN,2,4.78777777778
2015-09-21,PAN,2,15.5295833333
2015-09-22,PAN,1,1.15638888889
2015-09-23,PAN,1,0.729583333333
2015-09-24,PAN,1,6.59513888889
2015-09-26,PAN,1,6.45277777778
2015-09-27,PAN,1,19.4495833333
2015-09-28,PAN,1,17.6972222222
2015-09-29,PAN,1,22.2366666667
2015-09-30,PAN,3,31.3475
2015-10-01,PAN,3,45.5986111111
2015-10-02,PAN,3,35.5883333333
2015-10-03,PAN,1,3.02486111111
2015-10-04,PAN,2,9.07583333333
2015-10-05,PAN,2,31.3679166667
2015-10-06,PAN,3,33.2869444444
2015-10-07,PAN,3,25.2754166667
2015-10-08,PAN,5,43.0641666667
2015-10-09,PAN,3,64.3436111111
2015-10-10,PAN,3,52.1570833333
2015-10-11,PAN,3,51.4804166667
2015-10-12,PAN,3,34.0598611111
2015-10-13,PAN,3,22.0788888889
2015-10-14,PAN,4,51.4695833333
2015-10-15,PAN,3,57.2115277778
2015-10-16,PAN,4,53.1947222222
2015-10-17,PAN,6,77.6425
2015-10-18,PAN,6,70.3401388889
2015-10-19,PAN,4,55.8844444444
2015-10-20,PAN,4,63.6076388889
2015-10-21,PAN,4,64.1552777778
2015-10-22,PAN,4,47.1744444444
2015-10-23,PAN,4,44.1358333333
2015-10-24,PAN,4,41.8606944444
2015-10-25,PAN,5,55.7876388889
2015-10-26,PAN,4,56.9098611111
2015-10-27,PAN,3,57.8411111111
2015-10-28,PAN,4,47.1076388889
2015-10-29,PAN,5,74.0108333333
2015-10-30,PAN,5,44.6422222222
2015-10-31,PAN,5,35.1788888889
2015-11-01,PAN,5,54.5868055556
2015-11-02,PAN,4,43.1875
2015-11-03,PAN,4,47.8198611111
2015-11-04,PAN,4,32.4572222222
2015-11-05,PAN,3,31.5844444444
2015-11-06,PAN,4,42.4001388889
2015-11-07,PAN,3,24.8765277778
2015-11-08,PAN,2,25.5027777778
2015-11-09,PAN,1,14.6804166667
2015-11-10,PAN,1,18.4645833333
2015-11-11,PAN,1,18.8888888889
2015-11-12,PAN,3,16.7718055556
2015-11-13,PAN,2,16.7384722222
2015-11-14,PAN,1,10.0909722222
2015-11-15,PAN,4,20.3140277778
2015-11-16,PAN,3,16.4015277778
2015-11-17,PAN,3,24.1694444444
2015-11-18,PAN,2,44.2891666667
2015-11-19,PAN,2,40.0168055556
2015-11-20,PAN,2,6.49041666667
2015-11-22,PAN,1,18.4651388889
2015-11-23,PAN,2,13.4179166667
2015-11-25,PAN,1,5.87888888889
2015-11-26,PAN,2,47.3652777778
2015-11-27,PAN,2,31.3701388889
2015-11-28,PAN,3,24.28875
2015-11-29,PAN,3,25.8526388889
2015-11-30,PAN,1,22.4376388889
2015-12-01,PAN,1,8.51680555556
2015-12-02,PAN,2,8.07791666667
2015-12-03,PAN,2,9.42083333333
2015-12-04,PAN,2,16.9926388889
2015-12-05,PAN,1,6.43819444444
2015-12-06,PAN,1,9.00847222222
2015-12-07,PAN,2,1.63805555556
2015-12-09,PAN,2,7.88277777778
2015-12-10,PAN,1,1.22902777778
